customer_id_fraud,order_id,txn_time_gmt7,service_group_name,service_name,payer_user_id,payer_user_type,payee_user_id,payee_user_type,amount,command_name,customer_id,merchant
64249.0,,,,,,,,,,,,
64247.0,,,,,,,,,,,,
64246.0,,,,,,,,,,,,
64243.0,,,,,,,,,,,,
64242.0,,,,,,,,,,,,
64241.0,,,,,,,,,,,,
64239.0,,,,,,,,,,,,
64237.0,,,,,,,,,,,,
64234.0,,,,,,,,,,,,
64232.0,,,,,,,,,,,,
64231.0,,,,,,,,,,,,
64228.0,,,,,,,,,,,,
64227.0,,,,,,,,,,,,
64226.0,,,,,,,,,,,,
64225.0,,,,,,,,,,,,
64224.0,,,,,,,,,,,,
64223.0,,,,,,,,,,,,
64221.0,,,,,,,,,,,,
64220.0,,,,,,,,,,,,
64219.0,,,,,,,,,,,,
64217.0,,,,,,,,,,,,
64216.0,,,,,,,,,,,,
64215.0,,,,,,,,,,,,
64145.0,,,,,,,,,,,,
64144.0,,,,,,,,,,,,
64143.0,,,,,,,,,,,,
64141.0,,,,,,,,,,,,
64139.0,,,,,,,,,,,,
64138.0,,,,,,,,,,,,
64137.0,,,,,,,,,,,,
64136.0,,,,,,,,,,,,
64135.0,,,,,,,,,,,,
64134.0,,,,,,,,,,,,
64133.0,,,,,,,,,,,,
64132.0,,,,,,,,,,,,
64131.0,,,,,,,,,,,,
64130.0,,,,,,,,,,,,
64129.0,,,,,,,,,,,,
64127.0,,,,,,,,,,,,
64125.0,,,,,,,,,,,,
64124.0,,,,,,,,,,,,
64122.0,,,,,,,,,,,,
64121.0,,,,,,,,,,,,
64120.0,,,,,,,,,,,,
64118.0,,,,,,,,,,,,
64117.0,,,,,,,,,,,,
64116.0,,,,,,,,,,,,
64114.0,,,,,,,,,,,,
64113.0,,,,,,,,,,,,
64112.0,,,,,,,,,,,,
64075.0,,,,,,,,,,,,
64074.0,,,,,,,,,,,,
64073.0,,,,,,,,,,,,
64064.0,,,,,,,,,,,,
64063.0,,,,,,,,,,,,
64062.0,,,,,,,,,,,,
64048.0,,,,,,,,,,,,
64047.0,,,,,,,,,,,,
64045.0,,,,,,,,,,,,
64044.0,,,,,,,,,,,,
64043.0,,,,,,,,,,,,
64042.0,,,,,,,,,,,,
64041.0,,,,,,,,,,,,
64040.0,,,,,,,,,,,,
64039.0,,,,,,,,,,,,
64038.0,,,,,,,,,,,,
64037.0,,,,,,,,,,,,
64036.0,,,,,,,,,,,,
64035.0,,,,,,,,,,,,
64034.0,,,,,,,,,,,,
64033.0,,,,,,,,,,,,
64032.0,,,,,,,,,,,,
64031.0,,,,,,,,,,,,
64030.0,,,,,,,,,,,,
64012.0,,,,,,,,,,,,
64010.0,,,,,,,,,,,,
64008.0,,,,,,,,,,,,
64006.0,,,,,,,,,,,,
64004.0,,,,,,,,,,,,
64003.0,,,,,,,,,,,,
64000.0,,,,,,,,,,,,
63999.0,,,,,,,,,,,,
63996.0,,,,,,,,,,,,
55743.0,,,,,,,,,,,,
55731.0,,,,,,,,,,,,
55724.0,,,,,,,,,,,,
54684.0,,,,,,,,,,,,
54683.0,,,,,,,,,,,,
54681.0,,,,,,,,,,,,
54613.0,,,,,,,,,,,,
54612.0,,,,,,,,,,,,
52880.0,,,,,,,,,,,,
42624.0,,,,,,,,,,,,
53040.0,,,,,,,,,,,,
73871.0,,,,,,,,,,,,
73903.0,,,,,,,,,,,,
73945.0,,,,,,,,,,,,
73991.0,,,,,,,,,,,,
74037.0,,,,,,,,,,,,
74304.0,,,,,,,,,,,,
74335.0,,,,,,,,,,,,
74336.0,,,,,,,,,,,,
74337.0,,,,,,,,,,,,
74338.0,,,,,,,,,,,,
74340.0,,,,,,,,,,,,
74341.0,,,,,,,,,,,,
74416.0,,,,,,,,,,,,
74537.0,,,,,,,,,,,,
74549.0,,,,,,,,,,,,
74945.0,,,,,,,,,,,,
74967.0,,,,,,,,,,,,
74971.0,,,,,,,,,,,,
74978.0,,,,,,,,,,,,
76987.0,,,,,,,,,,,,
77000.0,,,,,,,,,,,,
70993.0,,,,,,,,,,,,
70995.0,,,,,,,,,,,,
71024.0,,,,,,,,,,,,
71176.0,,,,,,,,,,,,
71224.0,,,,,,,,,,,,
71363.0,,,,,,,,,,,,
71372.0,,,,,,,,,,,,
71375.0,,,,,,,,,,,,
71378.0,,,,,,,,,,,,
71527.0,,,,,,,,,,,,
71913.0,,,,,,,,,,,,
71914.0,,,,,,,,,,,,
71941.0,,,,,,,,,,,,
71944.0,,,,,,,,,,,,
71950.0,,,,,,,,,,,,
72199.0,,,,,,,,,,,,
72756.0,,,,,,,,,,,,
73544.0,,,,,,,,,,,,
73849.0,,,,,,,,,,,,
73850.0,,,,,,,,,,,,
73852.0,,,,,,,,,,,,
73854.0,,,,,,,,,,,,
73855.0,,,,,,,,,,,,
73856.0,,,,,,,,,,,,
73860.0,,,,,,,,,,,,
74009.0,,,,,,,,,,,,
74042.0,,,,,,,,,,,,
74272.0,,,,,,,,,,,,
74274.0,,,,,,,,,,,,
74277.0,,,,,,,,,,,,
74279.0,,,,,,,,,,,,
74294.0,,,,,,,,,,,,
74295.0,,,,,,,,,,,,
74305.0,,,,,,,,,,,,
74306.0,,,,,,,,,,,,
74309.0,,,,,,,,,,,,
74310.0,,,,,,,,,,,,
74313.0,,,,,,,,,,,,
74315.0,,,,,,,,,,,,
74316.0,,,,,,,,,,,,
74318.0,,,,,,,,,,,,
74321.0,,,,,,,,,,,,
74322.0,,,,,,,,,,,,
74330.0,,,,,,,,,,,,
74331.0,,,,,,,,,,,,
74333.0,,,,,,,,,,,,
74359.0,,,,,,,,,,,,
74375.0,,,,,,,,,,,,
74982.0,,,,,,,,,,,,
74987.0,,,,,,,,,,,,
74993.0,,,,,,,,,,,,
74996.0,,,,,,,,,,,,
75168.0,,,,,,,,,,,,
75291.0,,,,,,,,,,,,
75296.0,,,,,,,,,,,,
75303.0,,,,,,,,,,,,
75806.0,,,,,,,,,,,,
75813.0,,,,,,,,,,,,
75814.0,,,,,,,,,,,,
75817.0,,,,,,,,,,,,
75819.0,,,,,,,,,,,,
75824.0,,,,,,,,,,,,
76222.0,,,,,,,,,,,,
76224.0,,,,,,,,,,,,
76354.0,,,,,,,,,,,,
76436.0,,,,,,,,,,,,
76440.0,,,,,,,,,,,,
76442.0,,,,,,,,,,,,
76443.0,,,,,,,,,,,,
76448.0,,,,,,,,,,,,
76512.0,,,,,,,,,,,,
76579.0,,,,,,,,,,,,
76614.0,,,,,,,,,,,,
73040.0,,,,,,,,,,,,
73043.0,,,,,,,,,,,,
73118.0,,,,,,,,,,,,
73140.0,,,,,,,,,,,,
73565.0,,,,,,,,,,,,
73735.0,,,,,,,,,,,,
73823.0,,,,,,,,,,,,
73839.0,,,,,,,,,,,,
73988.0,,,,,,,,,,,,
74004.0,,,,,,,,,,,,
74010.0,,,,,,,,,,,,
74034.0,,,,,,,,,,,,
74202.0,,,,,,,,,,,,
74206.0,,,,,,,,,,,,
74211.0,,,,,,,,,,,,
74217.0,,,,,,,,,,,,
74219.0,,,,,,,,,,,,
74221.0,,,,,,,,,,,,
75567.0,,,,,,,,,,,,
75577.0,,,,,,,,,,,,
75591.0,,,,,,,,,,,,
76539.0,,,,,,,,,,,,
76544.0,,,,,,,,,,,,
76553.0,,,,,,,,,,,,
76566.0,,,,,,,,,,,,
76577.0,,,,,,,,,,,,
76608.0,,,,,,,,,,,,
76672.0,,,,,,,,,,,,
76679.0,,,,,,,,,,,,
76688.0,,,,,,,,,,,,
76750.0,,,,,,,,,,,,
76758.0,,,,,,,,,,,,
76766.0,,,,,,,,,,,,
76778.0,,,,,,,,,,,,
76789.0,,,,,,,,,,,,
76797.0,,,,,,,,,,,,
76991.0,,,,,,,,,,,,
77021.0,,,,,,,,,,,,
77025.0,,,,,,,,,,,,
77033.0,,,,,,,,,,,,
77052.0,,,,,,,,,,,,
72793.0,,,,,,,,,,,,
72982.0,,,,,,,,,,,,
73106.0,,,,,,,,,,,,
75494.0,,,,,,,,,,,,
75505.0,,,,,,,,,,,,
75549.0,,,,,,,,,,,,
75572.0,,,,,,,,,,,,
75598.0,,,,,,,,,,,,
75606.0,,,,,,,,,,,,
75617.0,,,,,,,,,,,,
75619.0,,,,,,,,,,,,
75626.0,,,,,,,,,,,,
75681.0,,,,,,,,,,,,
75685.0,,,,,,,,,,,,
75687.0,,,,,,,,,,,,
75692.0,,,,,,,,,,,,
75696.0,,,,,,,,,,,,
75718.0,,,,,,,,,,,,
75720.0,,,,,,,,,,,,
75724.0,,,,,,,,,,,,
75839.0,,,,,,,,,,,,
76023.0,,,,,,,,,,,,
76032.0,,,,,,,,,,,,
76066.0,,,,,,,,,,,,
76144.0,,,,,,,,,,,,
76147.0,,,,,,,,,,,,
76150.0,,,,,,,,,,,,
76261.0,,,,,,,,,,,,
76270.0,,,,,,,,,,,,
25535.0,,,,,,,,,,,,
56410.0,,,,,,,,,,,,
56437.0,,,,,,,,,,,,
57268.0,,,,,,,,,,,,
57277.0,,,,,,,,,,,,
57281.0,,,,,,,,,,,,
57301.0,,,,,,,,,,,,
57313.0,,,,,,,,,,,,
57390.0,,,,,,,,,,,,
57392.0,,,,,,,,,,,,
57396.0,,,,,,,,,,,,
57406.0,,,,,,,,,,,,
57412.0,,,,,,,,,,,,
57436.0,,,,,,,,,,,,
57447.0,,,,,,,,,,,,
57458.0,,,,,,,,,,,,
57471.0,,,,,,,,,,,,
57476.0,,,,,,,,,,,,
74107.0,,,,,,,,,,,,
74112.0,,,,,,,,,,,,
74118.0,,,,,,,,,,,,
72180.0,,,,,,,,,,,,
73610.0,,,,,,,,,,,,
73764.0,,,,,,,,,,,,
73841.0,,,,,,,,,,,,
73895.0,,,,,,,,,,,,
73912.0,,,,,,,,,,,,
73930.0,,,,,,,,,,,,
74110.0,,,,,,,,,,,,
74209.0,,,,,,,,,,,,
74510.0,,,,,,,,,,,,
74515.0,,,,,,,,,,,,
75462.0,,,,,,,,,,,,
75509.0,,,,,,,,,,,,
75587.0,,,,,,,,,,,,
75767.0,,,,,,,,,,,,
75801.0,,,,,,,,,,,,
76101.0,,,,,,,,,,,,
76119.0,,,,,,,,,,,,
76131.0,,,,,,,,,,,,
76132.0,,,,,,,,,,,,
75502.0,,,,,,,,,,,,
75515.0,,,,,,,,,,,,
75561.0,,,,,,,,,,,,
75628.0,,,,,,,,,,,,
75639.0,,,,,,,,,,,,
75669.0,,,,,,,,,,,,
75684.0,,,,,,,,,,,,
67931.0,,,,,,,,,,,,
68981.0,,,,,,,,,,,,
68982.0,,,,,,,,,,,,
75552.0,,,,,,,,,,,,
75574.0,,,,,,,,,,,,
75578.0,,,,,,,,,,,,
72831.0,,,,,,,,,,,,
73001.0,,,,,,,,,,,,
73363.0,,,,,,,,,,,,
74651.0,,,,,,,,,,,,
74820.0,,,,,,,,,,,,
75523.0,,,,,,,,,,,,
76344.0,,,,,,,,,,,,
76795.0,,,,,,,,,,,,
76892.0,,,,,,,,,,,,
76940.0,,,,,,,,,,,,
75520.0,,,,,,,,,,,,
75829.0,,,,,,,,,,,,
75867.0,,,,,,,,,,,,
76247.0,,,,,,,,,,,,
76263.0,,,,,,,,,,,,
76386.0,,,,,,,,,,,,
76393.0,,,,,,,,,,,,
76396.0,,,,,,,,,,,,
72828.0,,,,,,,,,,,,
74565.0,,,,,,,,,,,,
74777.0,,,,,,,,,,,,
75744.0,,,,,,,,,,,,
76202.0,,,,,,,,,,,,
76333.0,,,,,,,,,,,,
56408.0,,,,,,,,,,,,
57312.0,,,,,,,,,,,,
57389.0,,,,,,,,,,,,
57407.0,,,,,,,,,,,,
57461.0,,,,,,,,,,,,
74391.0,,,,,,,,,,,,
63917.0,,,,,,,,,,,,
74851.0,,,,,,,,,,,,
74280.0,,,,,,,,,,,,
76330.0,,,,,,,,,,,,
73959.0,,,,,,,,,,,,
76999.0,,,,,,,,,,,,
77027.0,,,,,,,,,,,,
77039.0,,,,,,,,,,,,
77047.0,,,,,,,,,,,,
66140.0,,,,,,,,,,,,
66143.0,,,,,,,,,,,,
66138.0,,,,,,,,,,,,
76720.0,,,,,,,,,,,,
74571.0,,,,,,,,,,,,
74600.0,,,,,,,,,,,,
75750.0,,,,,,,,,,,,
75781.0,,,,,,,,,,,,
76327.0,,,,,,,,,,,,
76847.0,,,,,,,,,,,,
64306.0,,,,,,,,,,,,
75388.0,,,,,,,,,,,,
71049.0,,,,,,,,,,,,
57288.0,,,,,,,,,,,,
57285.0,,,,,,,,,,,,
57399.0,,,,,,,,,,,,
57289.0,,,,,,,,,,,,
76228.0,,,,,,,,,,,,
76269.0,,,,,,,,,,,,
72876.0,,,,,,,,,,,,
65102.0,,,,,,,,,,,,
76401.0,,,,,,,,,,,,
74622.0,,,,,,,,,,,,
74526.0,,,,,,,,,,,,
74744.0,,,,,,,,,,,,
71331.0,,,,,,,,,,,,
71417.0,,,,,,,,,,,,
76711.0,,,,,,,,,,,,
74576.0,,,,,,,,,,,,
76915.0,,,,,,,,,,,,
74551.0,,,,,,,,,,,,
74886.0,,,,,,,,,,,,
63904.0,,,,,,,,,,,,
71046.0,,,,,,,,,,,,
17084.0,,,,,,,,,,,,
74275.0,,,,,,,,,,,,
72710.0,,,,,,,,,,,,
72743.0,,,,,,,,,,,,
75537.0,,,,,,,,,,,,
84452.0,,,,,,,,,,,,
84614.0,,,,,,,,,,,,
84304.0,,,,,,,,,,,,
84451.0,,,,,,,,,,,,
84320.0,,,,,,,,,,,,
84841.0,,,,,,,,,,,,
84888.0,,,,,,,,,,,,
84871.0,,,,,,,,,,,,
84799.0,,,,,,,,,,,,
84432.0,,,,,,,,,,,,
84809.0,,,,,,,,,,,,
84646.0,,,,,,,,,,,,
84389.0,,,,,,,,,,,,
84316.0,,,,,,,,,,,,
77024.0,,,,,,,,,,,,
76689.0,,,,,,,,,,,,
72610.0,,,,,,,,,,,,
72608.0,,,,,,,,,,,,
72596.0,,,,,,,,,,,,
72373.0,,,,,,,,,,,,
72370.0,,,,,,,,,,,,
72368.0,,,,,,,,,,,,
72362.0,,,,,,,,,,,,
79168.0,,,,,,,,,,,,
79167.0,,,,,,,,,,,,
77318.0,,,,,,,,,,,,
77196.0,,,,,,,,,,,,
78299.0,,,,,,,,,,,,
78241.0,,,,,,,,,,,,
77145.0,,,,,,,,,,,,
78410.0,,,,,,,,,,,,
77183.0,,,,,,,,,,,,
77038.0,,,,,,,,,,,,
78070.0,,,,,,,,,,,,
78430.0,,,,,,,,,,,,
77631.0,,,,,,,,,,,,
78223.0,,,,,,,,,,,,
78230.0,,,,,,,,,,,,
77830.0,,,,,,,,,,,,
78415.0,,,,,,,,,,,,
78967.0,,,,,,,,,,,,
77219.0,,,,,,,,,,,,
77690.0,,,,,,,,,,,,
79071.0,,,,,,,,,,,,
77298.0,,,,,,,,,,,,
77053.0,,,,,,,,,,,,
78618.0,,,,,,,,,,,,
78371.0,,,,,,,,,,,,
77594.0,,,,,,,,,,,,
78709.0,,,,,,,,,,,,
77240.0,,,,,,,,,,,,
77730.0,,,,,,,,,,,,
78518.0,,,,,,,,,,,,
78650.0,,,,,,,,,,,,
78687.0,,,,,,,,,,,,
78396.0,,,,,,,,,,,,
79089.0,,,,,,,,,,,,
78534.0,,,,,,,,,,,,
77115.0,,,,,,,,,,,,
78656.0,,,,,,,,,,,,
77090.0,,,,,,,,,,,,
78455.0,,,,,,,,,,,,
78496.0,,,,,,,,,,,,
77049.0,,,,,,,,,,,,
77711.0,,,,,,,,,,,,
78552.0,,,,,,,,,,,,
78483.0,,,,,,,,,,,,
77826.0,,,,,,,,,,,,
78246.0,,,,,,,,,,,,
78754.0,,,,,,,,,,,,
77087.0,,,,,,,,,,,,
78201.0,,,,,,,,,,,,
77970.0,,,,,,,,,,,,
78445.0,,,,,,,,,,,,
77258.0,,,,,,,,,,,,
78926.0,,,,,,,,,,,,
79119.0,,,,,,,,,,,,
78670.0,,,,,,,,,,,,
77367.0,,,,,,,,,,,,
78333.0,,,,,,,,,,,,
78948.0,,,,,,,,,,,,
78417.0,,,,,,,,,,,,
77935.0,,,,,,,,,,,,
78891.0,,,,,,,,,,,,
78542.0,,,,,,,,,,,,
78819.0,,,,,,,,,,,,
77184.0,,,,,,,,,,,,
78827.0,,,,,,,,,,,,
78630.0,,,,,,,,,,,,
78667.0,,,,,,,,,,,,
78326.0,,,,,,,,,,,,
78849.0,,,,,,,,,,,,
78622.0,,,,,,,,,,,,
78597.0,,,,,,,,,,,,
78609.0,,,,,,,,,,,,
78549.0,,,,,,,,,,,,
77383.0,,,,,,,,,,,,
78407.0,,,,,,,,,,,,
78940.0,,,,,,,,,,,,
77358.0,,,,,,,,,,,,
78634.0,,,,,,,,,,,,
78412.0,,,,,,,,,,,,
77389.0,,,,,,,,,,,,
78414.0,,,,,,,,,,,,
78600.0,,,,,,,,,,,,
78508.0,,,,,,,,,,,,
78471.0,,,,,,,,,,,,
78730.0,,,,,,,,,,,,
78616.0,,,,,,,,,,,,
78795.0,,,,,,,,,,,,
78535.0,,,,,,,,,,,,
78334.0,,,,,,,,,,,,
78636.0,,,,,,,,,,,,
77452.0,,,,,,,,,,,,
78620.0,,,,,,,,,,,,
78787.0,,,,,,,,,,,,
78607.0,,,,,,,,,,,,
78627.0,,,,,,,,,,,,
78592.0,,,,,,,,,,,,
78744.0,,,,,,,,,,,,
78416.0,,,,,,,,,,,,
78807.0,,,,,,,,,,,,
78851.0,,,,,,,,,,,,
78928.0,,,,,,,,,,,,
78781.0,,,,,,,,,,,,
78715.0,,,,,,,,,,,,
77543.0,,,,,,,,,,,,
78468.0,,,,,,,,,,,,
78472.0,,,,,,,,,,,,
77151.0,,,,,,,,,,,,
78888.0,,,,,,,,,,,,
77097.0,,,,,,,,,,,,
78829.0,,,,,,,,,,,,
77886.0,,,,,,,,,,,,
77307.0,,,,,,,,,,,,
77396.0,,,,,,,,,,,,
78257.0,,,,,,,,,,,,
77163.0,,,,,,,,,,,,
79059.0,,,,,,,,,,,,
77218.0,,,,,,,,,,,,
77864.0,,,,,,,,,,,,
78251.0,,,,,,,,,,,,
77961.0,,,,,,,,,,,,
78051.0,,,,,,,,,,,,
79083.0,,,,,,,,,,,,
77816.0,,,,,,,,,,,,
79017.0,,,,,,,,,,,,
78685.0,,,,,,,,,,,,
78049.0,,,,,,,,,,,,
77770.0,,,,,,,,,,,,
77948.0,,,,,,,,,,,,
77527.0,,,,,,,,,,,,
77698.0,,,,,,,,,,,,
77375.0,,,,,,,,,,,,
77388.0,,,,,,,,,,,,
77801.0,,,,,,,,,,,,
78420.0,,,,,,,,,,,,
76967.0,,,,,,,,,,,,
78459.0,,,,,,,,,,,,
76974.0,,,,,,,,,,,,
77139.0,,,,,,,,,,,,
77592.0,,,,,,,,,,,,
77478.0,,,,,,,,,,,,
78538.0,,,,,,,,,,,,
76975.0,,,,,,,,,,,,
77405.0,,,,,,,,,,,,
77639.0,,,,,,,,,,,,
77159.0,,,,,,,,,,,,
78385.0,,,,,,,,,,,,
78364.0,,,,,,,,,,,,
76968.0,,,,,,,,,,,,
77419.0,,,,,,,,,,,,
77129.0,,,,,,,,,,,,
77125.0,,,,,,,,,,,,
78550.0,,,,,,,,,,,,
78379.0,,,,,,,,,,,,
78772.0,,,,,,,,,,,,
79099.0,,,,,,,,,,,,
77326.0,,,,,,,,,,,,
77691.0,,,,,,,,,,,,
77943.0,,,,,,,,,,,,
77488.0,,,,,,,,,,,,
77143.0,,,,,,,,,,,,
78424.0,,,,,,,,,,,,
77464.0,,,,,,,,,,,,
77474.0,,,,,,,,,,,,
78773.0,,,,,,,,,,,,
79067.0,,,,,,,,,,,,
78720.0,,,,,,,,,,,,
77451.0,,,,,,,,,,,,
77407.0,,,,,,,,,,,,
77300.0,,,,,,,,,,,,
77200.0,,,,,,,,,,,,
78791.0,,,,,,,,,,,,
78690.0,,,,,,,,,,,,
78323.0,,,,,,,,,,,,
78160.0,,,,,,,,,,,,
78640.0,,,,,,,,,,,,
78204.0,,,,,,,,,,,,
78513.0,,,,,,,,,,,,
78238.0,,,,,,,,,,,,
77786.0,,,,,,,,,,,,
78338.0,,,,,,,,,,,,
78637.0,,,,,,,,,,,,
78043.0,,,,,,,,,,,,
78643.0,,,,,,,,,,,,
78101.0,,,,,,,,,,,,
78997.0,,,,,,,,,,,,
77652.0,,,,,,,,,,,,
78217.0,,,,,,,,,,,,
78079.0,,,,,,,,,,,,
78081.0,,,,,,,,,,,,
77535.0,,,,,,,,,,,,
77547.0,,,,,,,,,,,,
77702.0,,,,,,,,,,,,
77520.0,,,,,,,,,,,,
77819.0,,,,,,,,,,,,
77484.0,,,,,,,,,,,,
77078.0,,,,,,,,,,,,
77574.0,,,,,,,,,,,,
77803.0,,,,,,,,,,,,
78724.0,,,,,,,,,,,,
78357.0,,,,,,,,,,,,
78362.0,,,,,,,,,,,,
77480.0,,,,,,,,,,,,
78024.0,,,,,,,,,,,,
78272.0,,,,,,,,,,,,
77637.0,,,,,,,,,,,,
77598.0,,,,,,,,,,,,
77541.0,,,,,,,,,,,,
77164.0,,,,,,,,,,,,
78266.0,,,,,,,,,,,,
77171.0,,,,,,,,,,,,
77425.0,,,,,,,,,,,,
77314.0,,,,,,,,,,,,
78982.0,,,,,,,,,,,,
78315.0,,,,,,,,,,,,
77951.0,,,,,,,,,,,,
78987.0,,,,,,,,,,,,
78311.0,,,,,,,,,,,,
78969.0,,,,,,,,,,,,
77956.0,,,,,,,,,,,,
77060.0,,,,,,,,,,,,
77954.0,,,,,,,,,,,,
77824.0,,,,,,,,,,,,
78313.0,,,,,,,,,,,,
78986.0,,,,,,,,,,,,
78966.0,,,,,,,,,,,,
79009.0,,,,,,,,,,,,
77152.0,,,,,,,,,,,,
78949.0,,,,,,,,,,,,
78941.0,,,,,,,,,,,,
78970.0,,,,,,,,,,,,
78924.0,,,,,,,,,,,,
77093.0,,,,,,,,,,,,
79015.0,,,,,,,,,,,,
77134.0,,,,,,,,,,,,
77110.0,,,,,,,,,,,,
78215.0,,,,,,,,,,,,
77469.0,,,,,,,,,,,,
76969.0,,,,,,,,,,,,
78556.0,,,,,,,,,,,,
77461.0,,,,,,,,,,,,
78327.0,,,,,,,,,,,,
76958.0,,,,,,,,,,,,
76963.0,,,,,,,,,,,,
77420.0,,,,,,,,,,,,
78187.0,,,,,,,,,,,,
78828.0,,,,,,,,,,,,
78704.0,,,,,,,,,,,,
78826.0,,,,,,,,,,,,
78192.0,,,,,,,,,,,,
78822.0,,,,,,,,,,,,
78834.0,,,,,,,,,,,,
78818.0,,,,,,,,,,,,
78699.0,,,,,,,,,,,,
78354.0,,,,,,,,,,,,
77988.0,,,,,,,,,,,,
77992.0,,,,,,,,,,,,
78320.0,,,,,,,,,,,,
79027.0,,,,,,,,,,,,
78142.0,,,,,,,,,,,,
78349.0,,,,,,,,,,,,
78917.0,,,,,,,,,,,,
78536.0,,,,,,,,,,,,
78255.0,,,,,,,,,,,,
78145.0,,,,,,,,,,,,
78189.0,,,,,,,,,,,,
78180.0,,,,,,,,,,,,
78159.0,,,,,,,,,,,,
78252.0,,,,,,,,,,,,
78178.0,,,,,,,,,,,,
78265.0,,,,,,,,,,,,
77133.0,,,,,,,,,,,,
77348.0,,,,,,,,,,,,
77717.0,,,,,,,,,,,,
77777.0,,,,,,,,,,,,
77611.0,,,,,,,,,,,,
77695.0,,,,,,,,,,,,
77766.0,,,,,,,,,,,,
77755.0,,,,,,,,,,,,
77456.0,,,,,,,,,,,,
78838.0,,,,,,,,,,,,
77670.0,,,,,,,,,,,,
77774.0,,,,,,,,,,,,
77561.0,,,,,,,,,,,,
77742.0,,,,,,,,,,,,
78695.0,,,,,,,,,,,,
77938.0,,,,,,,,,,,,
77779.0,,,,,,,,,,,,
78976.0,,,,,,,,,,,,
78918.0,,,,,,,,,,,,
79025.0,,,,,,,,,,,,
79004.0,,,,,,,,,,,,
78930.0,,,,,,,,,,,,
79033.0,,,,,,,,,,,,
78016.0,,,,,,,,,,,,
77934.0,,,,,,,,,,,,
77995.0,,,,,,,,,,,,
78011.0,,,,,,,,,,,,
78034.0,,,,,,,,,,,,
78018.0,,,,,,,,,,,,
77712.0,,,,,,,,,,,,
77848.0,,,,,,,,,,,,
77768.0,,,,,,,,,,,,
77448.0,,,,,,,,,,,,
77857.0,,,,,,,,,,,,
78099.0,,,,,,,,,,,,
78123.0,,,,,,,,,,,,
77775.0,,,,,,,,,,,,
77667.0,,,,,,,,,,,,
76943.0,,,,,,,,,,,,
77909.0,,,,,,,,,,,,
77274.0,,,,,,,,,,,,
77733.0,,,,,,,,,,,,
78091.0,,,,,,,,,,,,
78343.0,,,,,,,,,,,,
77309.0,,,,,,,,,,,,
77859.0,,,,,,,,,,,,
77230.0,,,,,,,,,,,,
78115.0,,,,,,,,,,,,
77360.0,,,,,,,,,,,,
78328.0,,,,,,,,,,,,
78097.0,,,,,,,,,,,,
78080.0,,,,,,,,,,,,
78330.0,,,,,,,,,,,,
78329.0,,,,,,,,,,,,
77104.0,,,,,,,,,,,,
78842.0,,,,,,,,,,,,
78890.0,,,,,,,,,,,,
78856.0,,,,,,,,,,,,
76971.0,,,,,,,,,,,,
78533.0,,,,,,,,,,,,
78406.0,,,,,,,,,,,,
78401.0,,,,,,,,,,,,
78405.0,,,,,,,,,,,,
78500.0,,,,,,,,,,,,
78398.0,,,,,,,,,,,,
78402.0,,,,,,,,,,,,
77616.0,,,,,,,,,,,,
77558.0,,,,,,,,,,,,
77720.0,,,,,,,,,,,,
77684.0,,,,,,,,,,,,
77542.0,,,,,,,,,,,,
77524.0,,,,,,,,,,,,
78942.0,,,,,,,,,,,,
78808.0,,,,,,,,,,,,
78857.0,,,,,,,,,,,,
78931.0,,,,,,,,,,,,
78881.0,,,,,,,,,,,,
78870.0,,,,,,,,,,,,
77280.0,,,,,,,,,,,,
77013.0,,,,,,,,,,,,
77729.0,,,,,,,,,,,,
77068.0,,,,,,,,,,,,
77234.0,,,,,,,,,,,,
77760.0,,,,,,,,,,,,
77232.0,,,,,,,,,,,,
77224.0,,,,,,,,,,,,
77426.0,,,,,,,,,,,,
78784.0,,,,,,,,,,,,
78780.0,,,,,,,,,,,,
78789.0,,,,,,,,,,,,
78797.0,,,,,,,,,,,,
77253.0,,,,,,,,,,,,
78745.0,,,,,,,,,,,,
77056.0,,,,,,,,,,,,
78453.0,,,,,,,,,,,,
78947.0,,,,,,,,,,,,
77091.0,,,,,,,,,,,,
77208.0,,,,,,,,,,,,
78991.0,,,,,,,,,,,,
77762.0,,,,,,,,,,,,
79011.0,,,,,,,,,,,,
78990.0,,,,,,,,,,,,
77784.0,,,,,,,,,,,,
78830.0,,,,,,,,,,,,
77687.0,,,,,,,,,,,,
77699.0,,,,,,,,,,,,
78846.0,,,,,,,,,,,,
77291.0,,,,,,,,,,,,
78750.0,,,,,,,,,,,,
78985.0,,,,,,,,,,,,
78978.0,,,,,,,,,,,,
78729.0,,,,,,,,,,,,
78771.0,,,,,,,,,,,,
77390.0,,,,,,,,,,,,
77781.0,,,,,,,,,,,,
77105.0,,,,,,,,,,,,
77940.0,,,,,,,,,,,,
77122.0,,,,,,,,,,,,
78752.0,,,,,,,,,,,,
78735.0,,,,,,,,,,,,
78594.0,,,,,,,,,,,,
78862.0,,,,,,,,,,,,
78748.0,,,,,,,,,,,,
77041.0,,,,,,,,,,,,
77048.0,,,,,,,,,,,,
77046.0,,,,,,,,,,,,
77062.0,,,,,,,,,,,,
77501.0,,,,,,,,,,,,
77900.0,,,,,,,,,,,,
77893.0,,,,,,,,,,,,
76942.0,,,,,,,,,,,,
78628.0,,,,,,,,,,,,
78629.0,,,,,,,,,,,,
78614.0,,,,,,,,,,,,
78621.0,,,,,,,,,,,,
78449.0,,,,,,,,,,,,
